{'epoch': 1539264585523, 'value': {x : 0.080, y : -0.540, z : -0.756}}
{'epoch': 1539264585526, 'value': {x : 0.085, y : -0.538, z : -0.742}}
{'epoch': 1539264585528, 'value': {x : 0.081, y : -0.539, z : -0.746}}
{'epoch': 1539264585531, 'value': {x : 0.059, y : -0.540, z : -0.760}}
{'epoch': 1539264585534, 'value': {x : 0.050, y : -0.542, z : -0.760}}
{'epoch': 1539264585535, 'value': {x : 0.026, y : -0.550, z : -0.755}}
{'epoch': 1539264585538, 'value': {x : 0.009, y : -0.556, z : -0.738}}
{'epoch': 1539264585541, 'value': {x : -0.007, y : -0.569, z : -0.718}}
{'epoch': 1539264585543, 'value': {x : -0.015, y : -0.572, z : -0.702}}
{'epoch': 1539264585545, 'value': {x : -0.026, y : -0.575, z : -0.683}}
{'epoch': 1539264585548, 'value': {x : -0.029, y : -0.586, z : -0.657}}
{'epoch': 1539264585550, 'value': {x : -0.027, y : -0.602, z : -0.634}}
{'epoch': 1539264585553, 'value': {x : -0.027, y : -0.610, z : -0.623}}
{'epoch': 1539264585556, 'value': {x : -0.022, y : -0.636, z : -0.641}}
{'epoch': 1539264585559, 'value': {x : -0.016, y : -0.663, z : -0.671}}
{'epoch': 1539264585560, 'value': {x : -0.020, y : -0.689, z : -0.698}}
{'epoch': 1539264585563, 'value': {x : -0.022, y : -0.713, z : -0.727}}
{'epoch': 1539264585566, 'value': {x : -0.021, y : -0.737, z : -0.756}}
{'epoch': 1539264585567, 'value': {x : -0.021, y : -0.758, z : -0.764}}
{'epoch': 1539264585570, 'value': {x : -0.013, y : -0.776, z : -0.766}}
{'epoch': 1539264585573, 'value': {x : -0.017, y : -0.782, z : -0.749}}
{'epoch': 1539264585575, 'value': {x : -0.018, y : -0.786, z : -0.740}}
{'epoch': 1539264585578, 'value': {x : -0.021, y : -0.796, z : -0.717}}
{'epoch': 1539264585581, 'value': {x : -0.026, y : -0.789, z : -0.698}}
{'epoch': 1539264585582, 'value': {x : -0.029, y : -0.778, z : -0.678}}
{'epoch': 1539264585585, 'value': {x : -0.036, y : -0.770, z : -0.656}}
{'epoch': 1539264585588, 'value': {x : -0.036, y : -0.750, z : -0.646}}
{'epoch': 1539264585589, 'value': {x : -0.037, y : -0.731, z : -0.631}}
{'epoch': 1539264585592, 'value': {x : -0.029, y : -0.713, z : -0.614}}
{'epoch': 1539264585595, 'value': {x : -0.021, y : -0.705, z : -0.601}}
{'epoch': 1539264585597, 'value': {x : -0.024, y : -0.698, z : -0.594}}
{'epoch': 1539264585600, 'value': {x : -0.023, y : -0.692, z : -0.584}}
{'epoch': 1539264585603, 'value': {x : -0.026, y : -0.682, z : -0.572}}
{'epoch': 1539264585604, 'value': {x : -0.023, y : -0.676, z : -0.565}}
{'epoch': 1539264585607, 'value': {x : -0.019, y : -0.679, z : -0.561}}
{'epoch': 1539264585610, 'value': {x : -0.016, y : -0.695, z : -0.556}}
{'epoch': 1539264585611, 'value': {x : -0.014, y : -0.704, z : -0.547}}
{'epoch': 1539264585614, 'value': {x : -0.020, y : -0.714, z : -0.533}}
{'epoch': 1539264585617, 'value': {x : -0.027, y : -0.737, z : -0.555}}
{'epoch': 1539264585619, 'value': {x : -0.089, y : -0.796, z : -0.538}}
{'epoch': 1539264585622, 'value': {x : -0.195, y : -0.882, z : -0.561}}
{'epoch': 1539264585625, 'value': {x : -0.219, y : -0.968, z : -0.579}}
{'epoch': 1539264585626, 'value': {x : -0.188, y : -0.992, z : -0.517}}
{'epoch': 1539264585629, 'value': {x : -0.168, y : -0.977, z : -0.493}}
{'epoch': 1539264585632, 'value': {x : -0.161, y : -0.939, z : -0.465}}
{'epoch': 1539264585633, 'value': {x : -0.127, y : -0.889, z : -0.460}}
{'epoch': 1539264585636, 'value': {x : -0.086, y : -0.873, z : -0.478}}
{'epoch': 1539264585639, 'value': {x : -0.057, y : -0.878, z : -0.506}}
{'epoch': 1539264585641, 'value': {x : -0.022, y : -0.876, z : -0.531}}
{'epoch': 1539264585644, 'value': {x : -0.013, y : -0.897, z : -0.557}}
{'epoch': 1539264585647, 'value': {x : -0.013, y : -0.919, z : -0.497}}
{'epoch': 1539264585648, 'value': {x : 0.002, y : -0.891, z : -0.481}}
{'epoch': 1539264585651, 'value': {x : -0.001, y : -0.862, z : -0.500}}
{'epoch': 1539264585654, 'value': {x : 0.000, y : -0.832, z : -0.557}}
{'epoch': 1539264585657, 'value': {x : -0.032, y : -0.879, z : -0.534}}
{'epoch': 1539264585658, 'value': {x : -0.000, y : -0.867, z : -0.457}}
{'epoch': 1539264585661, 'value': {x : -0.010, y : -0.849, z : -0.489}}
{'epoch': 1539264585664, 'value': {x : 0.005, y : -0.823, z : -0.526}}
{'epoch': 1539264585666, 'value': {x : 0.033, y : -0.804, z : -0.575}}
{'epoch': 1539264585669, 'value': {x : -0.025, y : -0.864, z : -0.520}}
{'epoch': 1539264585671, 'value': {x : -0.031, y : -0.883, z : -0.414}}
{'epoch': 1539264585673, 'value': {x : -0.021, y : -0.867, z : -0.428}}
{'epoch': 1539264585676, 'value': {x : -0.009, y : -0.835, z : -0.469}}
{'epoch': 1539264585679, 'value': {x : 0.018, y : -0.766, z : -0.490}}
{'epoch': 1539264585680, 'value': {x : -0.036, y : -0.758, z : -0.554}}
{'epoch': 1539264585683, 'value': {x : -0.044, y : -0.782, z : -0.424}}
{'epoch': 1539264585686, 'value': {x : 0.014, y : -0.719, z : -0.338}}
{'epoch': 1539264585688, 'value': {x : 0.013, y : -0.632, z : -0.380}}
{'epoch': 1539264585690, 'value': {x : 0.019, y : -0.531, z : -0.474}}
{'epoch': 1539264585693, 'value': {x : -0.013, y : -0.561, z : -0.491}}
{'epoch': 1539264585695, 'value': {x : 0.015, y : -0.579, z : -0.352}}
{'epoch': 1539264585698, 'value': {x : 0.011, y : -0.574, z : -0.326}}
{'epoch': 1539264585701, 'value': {x : -0.004, y : -0.570, z : -0.312}}
{'epoch': 1539264585702, 'value': {x : -0.030, y : -0.597, z : -0.309}}
{'epoch': 1539264585705, 'value': {x : -0.035, y : -0.621, z : -0.297}}
{'epoch': 1539264585708, 'value': {x : -0.029, y : -0.646, z : -0.272}}
{'epoch': 1539264585710, 'value': {x : -0.043, y : -0.671, z : -0.265}}
{'epoch': 1539264585712, 'value': {x : -0.047, y : -0.688, z : -0.254}}
{'epoch': 1539264585715, 'value': {x : -0.062, y : -0.706, z : -0.230}}
{'epoch': 1539264585717, 'value': {x : -0.065, y : -0.725, z : -0.217}}
{'epoch': 1539264585720, 'value': {x : -0.071, y : -0.750, z : -0.193}}
{'epoch': 1539264585723, 'value': {x : -0.106, y : -0.784, z : -0.198}}
{'epoch': 1539264585724, 'value': {x : -0.114, y : -0.822, z : -0.169}}
{'epoch': 1539264585727, 'value': {x : -0.106, y : -0.828, z : -0.162}}
{'epoch': 1539264585730, 'value': {x : -0.109, y : -0.805, z : -0.209}}
{'epoch': 1539264585732, 'value': {x : -0.152, y : -0.854, z : -0.232}}
{'epoch': 1539264585734, 'value': {x : -0.132, y : -0.893, z : -0.177}}
{'epoch': 1539264585737, 'value': {x : -0.125, y : -0.915, z : -0.144}}
{'epoch': 1539264585739, 'value': {x : -0.128, y : -0.916, z : -0.179}}
{'epoch': 1539264585742, 'value': {x : -0.157, y : -0.958, z : -0.157}}
{'epoch': 1539264585745, 'value': {x : -0.141, y : -0.962, z : -0.118}}
{'epoch': 1539264585746, 'value': {x : -0.153, y : -0.944, z : -0.107}}
{'epoch': 1539264585749, 'value': {x : -0.156, y : -0.935, z : -0.117}}
{'epoch': 1539264585752, 'value': {x : -0.154, y : -0.953, z : -0.075}}
{'epoch': 1539264585755, 'value': {x : -0.140, y : -0.939, z : -0.048}}
{'epoch': 1539264585756, 'value': {x : -0.155, y : -0.929, z : -0.069}}
{'epoch': 1539264585759, 'value': {x : -0.172, y : -0.922, z : -0.055}}
{'epoch': 1539264585762, 'value': {x : -0.156, y : -0.892, z : -0.017}}
{'epoch': 1539264585764, 'value': {x : -0.165, y : -0.865, z : -0.032}}
{'epoch': 1539264585767, 'value': {x : -0.183, y : -0.870, z : -0.024}}
{'epoch': 1539264585770, 'value': {x : -0.158, y : -0.876, z : 0.004}}
{'epoch': 1539264585771, 'value': {x : -0.150, y : -0.880, z : 0.004}}
{'epoch': 1539264585774, 'value': {x : -0.157, y : -0.878, z : -0.002}}
{'epoch': 1539264585777, 'value': {x : -0.160, y : -0.856, z : -0.003}}
{'epoch': 1539264585778, 'value': {x : -0.165, y : -0.824, z : 0.005}}
{'epoch': 1539264585781, 'value': {x : -0.186, y : -0.812, z : -0.011}}
{'epoch': 1539264585784, 'value': {x : -0.195, y : -0.800, z : -0.003}}
{'epoch': 1539264585786, 'value': {x : -0.177, y : -0.813, z : 0.030}}
{'epoch': 1539264585789, 'value': {x : -0.152, y : -0.860, z : 0.070}}
{'epoch': 1539264585792, 'value': {x : -0.123, y : -0.912, z : 0.132}}
{'epoch': 1539264585793, 'value': {x : -0.094, y : -0.955, z : 0.195}}
{'epoch': 1539264585796, 'value': {x : -0.088, y : -0.993, z : 0.258}}
{'epoch': 1539264585799, 'value': {x : -0.075, y : -0.995, z : 0.273}}
{'epoch': 1539264585800, 'value': {x : -0.090, y : -1.009, z : 0.251}}
{'epoch': 1539264585803, 'value': {x : -0.070, y : -1.009, z : 0.295}}
{'epoch': 1539264585806, 'value': {x : -0.057, y : -0.990, z : 0.361}}
{'epoch': 1539264585808, 'value': {x : -0.064, y : -0.967, z : 0.365}}
{'epoch': 1539264585811, 'value': {x : -0.056, y : -0.944, z : 0.351}}
{'epoch': 1539264585814, 'value': {x : -0.054, y : -0.957, z : 0.321}}
{'epoch': 1539264585815, 'value': {x : -0.006, y : -0.974, z : 0.370}}
{'epoch': 1539264585818, 'value': {x : 0.040, y : -0.990, z : 0.401}}
{'epoch': 1539264585821, 'value': {x : 0.096, y : -0.986, z : 0.433}}
{'epoch': 1539264585822, 'value': {x : 0.116, y : -0.989, z : 0.419}}
{'epoch': 1539264585825, 'value': {x : 0.101, y : -1.000, z : 0.401}}
{'epoch': 1539264585828, 'value': {x : 0.115, y : -0.992, z : 0.424}}
{'epoch': 1539264585830, 'value': {x : 0.099, y : -1.036, z : 0.409}}
{'epoch': 1539264585833, 'value': {x : 0.129, y : -1.051, z : 0.454}}
{'epoch': 1539264585836, 'value': {x : 0.161, y : -1.045, z : 0.475}}
{'epoch': 1539264585837, 'value': {x : 0.167, y : -1.050, z : 0.426}}
{'epoch': 1539264585840, 'value': {x : 0.191, y : -1.026, z : 0.446}}
{'epoch': 1539264585843, 'value': {x : 0.213, y : -1.001, z : 0.471}}
{'epoch': 1539264585844, 'value': {x : 0.207, y : -0.998, z : 0.412}}
{'epoch': 1539264585847, 'value': {x : 0.226, y : -1.017, z : 0.462}}
{'epoch': 1539264585850, 'value': {x : 0.236, y : -0.990, z : 0.461}}
{'epoch': 1539264585853, 'value': {x : 0.233, y : -0.990, z : 0.438}}
{'epoch': 1539264585855, 'value': {x : 0.217, y : -0.987, z : 0.446}}
{'epoch': 1539264585857, 'value': {x : 0.194, y : -0.983, z : 0.453}}
{'epoch': 1539264585860, 'value': {x : 0.183, y : -0.973, z : 0.462}}
{'epoch': 1539264585862, 'value': {x : 0.186, y : -0.956, z : 0.476}}
{'epoch': 1539264585865, 'value': {x : 0.199, y : -0.939, z : 0.496}}
{'epoch': 1539264585868, 'value': {x : 0.212, y : -0.916, z : 0.514}}
{'epoch': 1539264585869, 'value': {x : 0.224, y : -0.895, z : 0.516}}
{'epoch': 1539264585872, 'value': {x : 0.240, y : -0.859, z : 0.512}}
{'epoch': 1539264585875, 'value': {x : 0.233, y : -0.834, z : 0.517}}
{'epoch': 1539264585877, 'value': {x : 0.212, y : -0.820, z : 0.512}}
{'epoch': 1539264585879, 'value': {x : 0.193, y : -0.818, z : 0.510}}
{'epoch': 1539264585882, 'value': {x : 0.202, y : -0.812, z : 0.534}}
{'epoch': 1539264585884, 'value': {x : 0.192, y : -0.819, z : 0.541}}
{'epoch': 1539264585887, 'value': {x : 0.179, y : -0.821, z : 0.559}}
{'epoch': 1539264585890, 'value': {x : 0.181, y : -0.795, z : 0.579}}
{'epoch': 1539264585891, 'value': {x : 0.190, y : -0.787, z : 0.586}}
{'epoch': 1539264585894, 'value': {x : 0.206, y : -0.774, z : 0.598}}
{'epoch': 1539264585897, 'value': {x : 0.216, y : -0.750, z : 0.618}}
{'epoch': 1539264585898, 'value': {x : 0.215, y : -0.769, z : 0.609}}
{'epoch': 1539264585901, 'value': {x : 0.224, y : -0.774, z : 0.617}}
{'epoch': 1539264585904, 'value': {x : 0.227, y : -0.781, z : 0.628}}
{'epoch': 1539264585906, 'value': {x : 0.215, y : -0.788, z : 0.646}}
{'epoch': 1539264585909, 'value': {x : 0.218, y : -0.804, z : 0.647}}
{'epoch': 1539264585912, 'value': {x : 0.230, y : -0.805, z : 0.658}}
{'epoch': 1539264585913, 'value': {x : 0.242, y : -0.806, z : 0.675}}
{'epoch': 1539264585916, 'value': {x : 0.244, y : -0.818, z : 0.679}}
{'epoch': 1539264585919, 'value': {x : 0.224, y : -0.857, z : 0.642}}
{'epoch': 1539264585920, 'value': {x : 0.215, y : -0.889, z : 0.623}}
{'epoch': 1539264585923, 'value': {x : 0.212, y : -0.888, z : 0.646}}
{'epoch': 1539264585926, 'value': {x : 0.207, y : -0.889, z : 0.642}}
{'epoch': 1539264585928, 'value': {x : 0.210, y : -0.877, z : 0.632}}
{'epoch': 1539264585931, 'value': {x : 0.210, y : -0.874, z : 0.622}}
{'epoch': 1539264585934, 'value': {x : 0.204, y : -0.874, z : 0.631}}
{'epoch': 1539264585935, 'value': {x : 0.200, y : -0.871, z : 0.639}}
{'epoch': 1539264585938, 'value': {x : 0.190, y : -0.865, z : 0.640}}
{'epoch': 1539264585941, 'value': {x : 0.189, y : -0.860, z : 0.635}}
{'epoch': 1539264585942, 'value': {x : 0.185, y : -0.856, z : 0.620}}
{'epoch': 1539264585945, 'value': {x : 0.184, y : -0.846, z : 0.615}}
{'epoch': 1539264585948, 'value': {x : 0.173, y : -0.845, z : 0.604}}
{'epoch': 1539264585951, 'value': {x : 0.158, y : -0.840, z : 0.608}}
{'epoch': 1539264585953, 'value': {x : 0.137, y : -0.817, z : 0.614}}
{'epoch': 1539264585956, 'value': {x : 0.081, y : -0.763, z : 0.624}}
{'epoch': 1539264585959, 'value': {x : 0.039, y : -0.729, z : 0.606}}
{'epoch': 1539264585960, 'value': {x : 0.018, y : -0.731, z : 0.591}}
{'epoch': 1539264585963, 'value': {x : 0.025, y : -0.760, z : 0.567}}
{'epoch': 1539264585966, 'value': {x : 0.046, y : -0.786, z : 0.568}}
{'epoch': 1539264585967, 'value': {x : 0.057, y : -0.827, z : 0.578}}
{'epoch': 1539264585970, 'value': {x : 0.084, y : -0.850, z : 0.559}}
{'epoch': 1539264585973, 'value': {x : 0.110, y : -0.840, z : 0.539}}
{'epoch': 1539264585975, 'value': {x : 0.117, y : -0.830, z : 0.525}}
{'epoch': 1539264585978, 'value': {x : 0.102, y : -0.828, z : 0.500}}
{'epoch': 1539264585981, 'value': {x : 0.079, y : -0.836, z : 0.488}}
{'epoch': 1539264585982, 'value': {x : 0.059, y : -0.842, z : 0.487}}
{'epoch': 1539264585985, 'value': {x : 0.043, y : -0.836, z : 0.484}}
{'epoch': 1539264585988, 'value': {x : 0.051, y : -0.820, z : 0.493}}
{'epoch': 1539264585989, 'value': {x : 0.057, y : -0.817, z : 0.510}}
{'epoch': 1539264585992, 'value': {x : 0.068, y : -0.821, z : 0.520}}
{'epoch': 1539264585995, 'value': {x : 0.078, y : -0.833, z : 0.526}}
{'epoch': 1539264585997, 'value': {x : 0.081, y : -0.844, z : 0.526}}
{'epoch': 1539264586000, 'value': {x : 0.085, y : -0.854, z : 0.511}}
{'epoch': 1539264586002, 'value': {x : 0.079, y : -0.865, z : 0.501}}
{'epoch': 1539264586004, 'value': {x : 0.073, y : -0.879, z : 0.489}}
{'epoch': 1539264586007, 'value': {x : 0.076, y : -0.889, z : 0.468}}
{'epoch': 1539264586010, 'value': {x : 0.080, y : -0.883, z : 0.456}}
{'epoch': 1539264586011, 'value': {x : 0.081, y : -0.884, z : 0.445}}
{'epoch': 1539264586014, 'value': {x : 0.074, y : -0.894, z : 0.433}}
{'epoch': 1539264586017, 'value': {x : 0.067, y : -0.889, z : 0.428}}
{'epoch': 1539264586019, 'value': {x : 0.062, y : -0.889, z : 0.419}}
{'epoch': 1539264586022, 'value': {x : 0.059, y : -0.892, z : 0.429}}
{'epoch': 1539264586024, 'value': {x : 0.051, y : -0.897, z : 0.433}}
{'epoch': 1539264586026, 'value': {x : 0.048, y : -0.888, z : 0.439}}
{'epoch': 1539264586029, 'value': {x : 0.056, y : -0.880, z : 0.437}}
{'epoch': 1539264586032, 'value': {x : 0.050, y : -0.882, z : 0.439}}
{'epoch': 1539264586033, 'value': {x : 0.049, y : -0.874, z : 0.439}}
{'epoch': 1539264586036, 'value': {x : 0.052, y : -0.876, z : 0.443}}
{'epoch': 1539264586039, 'value': {x : 0.055, y : -0.870, z : 0.458}}
{'epoch': 1539264586041, 'value': {x : 0.057, y : -0.863, z : 0.466}}
{'epoch': 1539264586044, 'value': {x : 0.050, y : -0.865, z : 0.465}}
{'epoch': 1539264586046, 'value': {x : 0.046, y : -0.872, z : 0.478}}
{'epoch': 1539264586049, 'value': {x : 0.043, y : -0.854, z : 0.486}}
{'epoch': 1539264586051, 'value': {x : 0.045, y : -0.811, z : 0.493}}
{'epoch': 1539264586054, 'value': {x : 0.052, y : -0.775, z : 0.479}}
{'epoch': 1539264586057, 'value': {x : 0.066, y : -0.746, z : 0.476}}
{'epoch': 1539264586058, 'value': {x : 0.085, y : -0.740, z : 0.495}}
{'epoch': 1539264586061, 'value': {x : 0.117, y : -0.741, z : 0.520}}
{'epoch': 1539264586064, 'value': {x : 0.142, y : -0.760, z : 0.549}}
{'epoch': 1539264586065, 'value': {x : 0.163, y : -0.777, z : 0.573}}
{'epoch': 1539264586068, 'value': {x : 0.175, y : -0.780, z : 0.596}}
{'epoch': 1539264586071, 'value': {x : 0.183, y : -0.787, z : 0.609}}
{'epoch': 1539264586073, 'value': {x : 0.178, y : -0.781, z : 0.621}}
{'epoch': 1539264586076, 'value': {x : 0.159, y : -0.768, z : 0.618}}
{'epoch': 1539264586079, 'value': {x : 0.139, y : -0.760, z : 0.617}}
{'epoch': 1539264586080, 'value': {x : 0.116, y : -0.753, z : 0.622}}
{'epoch': 1539264586083, 'value': {x : 0.102, y : -0.729, z : 0.639}}
{'epoch': 1539264586086, 'value': {x : 0.088, y : -0.708, z : 0.659}}
{'epoch': 1539264586087, 'value': {x : 0.072, y : -0.687, z : 0.667}}
{'epoch': 1539264586090, 'value': {x : 0.066, y : -0.662, z : 0.684}}
{'epoch': 1539264586093, 'value': {x : 0.059, y : -0.639, z : 0.699}}
{'epoch': 1539264586095, 'value': {x : 0.056, y : -0.620, z : 0.709}}
{'epoch': 1539264586098, 'value': {x : 0.044, y : -0.606, z : 0.722}}
{'epoch': 1539264586101, 'value': {x : 0.044, y : -0.597, z : 0.734}}
{'epoch': 1539264586102, 'value': {x : 0.053, y : -0.592, z : 0.742}}
{'epoch': 1539264586105, 'value': {x : 0.066, y : -0.593, z : 0.748}}
{'epoch': 1539264586108, 'value': {x : 0.089, y : -0.592, z : 0.759}}
{'epoch': 1539264586109, 'value': {x : 0.105, y : -0.588, z : 0.761}}
{'epoch': 1539264586112, 'value': {x : 0.125, y : -0.586, z : 0.763}}
{'epoch': 1539264586115, 'value': {x : 0.137, y : -0.588, z : 0.762}}
{'epoch': 1539264586117, 'value': {x : 0.146, y : -0.591, z : 0.762}}
{'epoch': 1539264586120, 'value': {x : 0.150, y : -0.592, z : 0.755}}
{'epoch': 1539264586123, 'value': {x : 0.153, y : -0.590, z : 0.745}}
{'epoch': 1539264586124, 'value': {x : 0.147, y : -0.585, z : 0.733}}
{'epoch': 1539264586127, 'value': {x : 0.152, y : -0.573, z : 0.714}}
{'epoch': 1539264586130, 'value': {x : 0.166, y : -0.535, z : 0.732}}
{'epoch': 1539264586131, 'value': {x : 0.187, y : -0.478, z : 0.813}}
{'epoch': 1539264586134, 'value': {x : 0.216, y : -0.444, z : 0.872}}
{'epoch': 1539264586137, 'value': {x : 0.253, y : -0.438, z : 0.913}}
{'epoch': 1539264586139, 'value': {x : 0.294, y : -0.431, z : 0.931}}
{'epoch': 1539264586142, 'value': {x : 0.325, y : -0.425, z : 0.932}}
{'epoch': 1539264586145, 'value': {x : 0.347, y : -0.420, z : 0.928}}
{'epoch': 1539264586148, 'value': {x : 0.349, y : -0.403, z : 0.925}}
{'epoch': 1539264586149, 'value': {x : 0.343, y : -0.389, z : 0.927}}
{'epoch': 1539264586152, 'value': {x : 0.330, y : -0.370, z : 0.932}}
{'epoch': 1539264586155, 'value': {x : 0.308, y : -0.360, z : 0.940}}
{'epoch': 1539264586156, 'value': {x : 0.291, y : -0.350, z : 0.939}}
{'epoch': 1539264586159, 'value': {x : 0.280, y : -0.341, z : 0.941}}
{'epoch': 1539264586162, 'value': {x : 0.272, y : -0.347, z : 0.936}}
{'epoch': 1539264586164, 'value': {x : 0.276, y : -0.343, z : 0.918}}
{'epoch': 1539264586167, 'value': {x : 0.284, y : -0.354, z : 0.904}}
{'epoch': 1539264586169, 'value': {x : 0.285, y : -0.375, z : 0.890}}
{'epoch': 1539264586171, 'value': {x : 0.284, y : -0.383, z : 0.879}}
{'epoch': 1539264586174, 'value': {x : 0.274, y : -0.394, z : 0.866}}
{'epoch': 1539264586177, 'value': {x : 0.261, y : -0.403, z : 0.850}}
{'epoch': 1539264586178, 'value': {x : 0.251, y : -0.406, z : 0.826}}
{'epoch': 1539264586181, 'value': {x : 0.245, y : -0.410, z : 0.813}}
{'epoch': 1539264586184, 'value': {x : 0.240, y : -0.407, z : 0.784}}
{'epoch': 1539264586186, 'value': {x : 0.219, y : -0.415, z : 0.766}}
{'epoch': 1539264586189, 'value': {x : 0.223, y : -0.434, z : 0.773}}
{'epoch': 1539264586191, 'value': {x : 0.242, y : -0.434, z : 0.789}}
{'epoch': 1539264586193, 'value': {x : 0.258, y : -0.438, z : 0.812}}
{'epoch': 1539264586196, 'value': {x : 0.249, y : -0.450, z : 0.825}}
{'epoch': 1539264586199, 'value': {x : 0.249, y : -0.456, z : 0.841}}
{'epoch': 1539264586200, 'value': {x : 0.250, y : -0.444, z : 0.853}}
{'epoch': 1539264586203, 'value': {x : 0.235, y : -0.432, z : 0.863}}
{'epoch': 1539264586206, 'value': {x : 0.222, y : -0.416, z : 0.868}}
{'epoch': 1539264586208, 'value': {x : 0.209, y : -0.402, z : 0.871}}
{'epoch': 1539264586211, 'value': {x : 0.209, y : -0.395, z : 0.891}}
{'epoch': 1539264586213, 'value': {x : 0.219, y : -0.372, z : 0.921}}
{'epoch': 1539264586215, 'value': {x : 0.246, y : -0.325, z : 0.986}}
{'epoch': 1539264586218, 'value': {x : 0.271, y : -0.286, z : 1.005}}
{'epoch': 1539264586221, 'value': {x : 0.281, y : -0.267, z : 1.002}}
{'epoch': 1539264586222, 'value': {x : 0.284, y : -0.271, z : 0.991}}
{'epoch': 1539264586225, 'value': {x : 0.275, y : -0.281, z : 0.955}}
{'epoch': 1539264586228, 'value': {x : 0.256, y : -0.299, z : 0.905}}
{'epoch': 1539264586230, 'value': {x : 0.225, y : -0.303, z : 0.847}}
{'epoch': 1539264586232, 'value': {x : 0.214, y : -0.306, z : 0.790}}
{'epoch': 1539264586235, 'value': {x : 0.214, y : -0.332, z : 0.765}}
{'epoch': 1539264586237, 'value': {x : 0.221, y : -0.350, z : 0.794}}
{'epoch': 1539264586240, 'value': {x : 0.240, y : -0.356, z : 0.829}}
{'epoch': 1539264586243, 'value': {x : 0.241, y : -0.370, z : 0.862}}
{'epoch': 1539264586246, 'value': {x : 0.235, y : -0.377, z : 0.873}}
{'epoch': 1539264586247, 'value': {x : 0.232, y : -0.382, z : 0.882}}
{'epoch': 1539264586250, 'value': {x : 0.225, y : -0.391, z : 0.887}}
{'epoch': 1539264586253, 'value': {x : 0.243, y : -0.392, z : 0.885}}
{'epoch': 1539264586254, 'value': {x : 0.271, y : -0.398, z : 0.861}}
{'epoch': 1539264586257, 'value': {x : 0.290, y : -0.402, z : 0.839}}
{'epoch': 1539264586260, 'value': {x : 0.287, y : -0.398, z : 0.835}}
{'epoch': 1539264586262, 'value': {x : 0.291, y : -0.389, z : 0.832}}
{'epoch': 1539264586265, 'value': {x : 0.285, y : -0.384, z : 0.822}}
{'epoch': 1539264586268, 'value': {x : 0.275, y : -0.378, z : 0.821}}
{'epoch': 1539264586269, 'value': {x : 0.266, y : -0.369, z : 0.816}}
{'epoch': 1539264586272, 'value': {x : 0.257, y : -0.361, z : 0.807}}
{'epoch': 1539264586275, 'value': {x : 0.233, y : -0.378, z : 0.830}}
{'epoch': 1539264586276, 'value': {x : 0.223, y : -0.382, z : 0.857}}
{'epoch': 1539264586279, 'value': {x : 0.224, y : -0.378, z : 0.864}}
{'epoch': 1539264586282, 'value': {x : 0.222, y : -0.372, z : 0.854}}
{'epoch': 1539264586284, 'value': {x : 0.220, y : -0.371, z : 0.826}}
{'epoch': 1539264586287, 'value': {x : 0.216, y : -0.377, z : 0.807}}
{'epoch': 1539264586290, 'value': {x : 0.219, y : -0.381, z : 0.798}}
{'epoch': 1539264586291, 'value': {x : 0.221, y : -0.381, z : 0.798}}
{'epoch': 1539264586294, 'value': {x : 0.231, y : -0.386, z : 0.797}}
{'epoch': 1539264586297, 'value': {x : 0.237, y : -0.395, z : 0.798}}
{'epoch': 1539264586298, 'value': {x : 0.247, y : -0.402, z : 0.805}}
{'epoch': 1539264586301, 'value': {x : 0.256, y : -0.400, z : 0.808}}
{'epoch': 1539264586304, 'value': {x : 0.257, y : -0.398, z : 0.818}}
{'epoch': 1539264586306, 'value': {x : 0.247, y : -0.391, z : 0.818}}
{'epoch': 1539264586309, 'value': {x : 0.234, y : -0.381, z : 0.807}}
{'epoch': 1539264586312, 'value': {x : 0.221, y : -0.376, z : 0.807}}
{'epoch': 1539264586313, 'value': {x : 0.209, y : -0.367, z : 0.809}}
{'epoch': 1539264586316, 'value': {x : 0.206, y : -0.367, z : 0.820}}
{'epoch': 1539264586319, 'value': {x : 0.210, y : -0.373, z : 0.829}}
{'epoch': 1539264586320, 'value': {x : 0.216, y : -0.377, z : 0.825}}
{'epoch': 1539264586323, 'value': {x : 0.222, y : -0.388, z : 0.825}}
{'epoch': 1539264586326, 'value': {x : 0.223, y : -0.396, z : 0.827}}
{'epoch': 1539264586328, 'value': {x : 0.232, y : -0.390, z : 0.824}}
{'epoch': 1539264586331, 'value': {x : 0.231, y : -0.387, z : 0.841}}
{'epoch': 1539264586334, 'value': {x : 0.227, y : -0.383, z : 0.847}}
{'epoch': 1539264586335, 'value': {x : 0.223, y : -0.374, z : 0.857}}
{'epoch': 1539264586338, 'value': {x : 0.215, y : -0.356, z : 0.863}}
{'epoch': 1539264586341, 'value': {x : 0.217, y : -0.340, z : 0.874}}
{'epoch': 1539264586344, 'value': {x : 0.212, y : -0.324, z : 0.883}}
{'epoch': 1539264586345, 'value': {x : 0.206, y : -0.310, z : 0.888}}
{'epoch': 1539264586348, 'value': {x : 0.201, y : -0.297, z : 0.891}}
{'epoch': 1539264586351, 'value': {x : 0.208, y : -0.290, z : 0.903}}
{'epoch': 1539264586353, 'value': {x : 0.207, y : -0.277, z : 0.917}}
{'epoch': 1539264586356, 'value': {x : 0.211, y : -0.264, z : 0.921}}
{'epoch': 1539264586358, 'value': {x : 0.209, y : -0.250, z : 0.924}}
